date,division,Patients,max temp,min temp,rainfall,humidity
6/9/2023,Barishal,0,29.5,26.4,16.5,89
6/10/2023,Barishal,1,31.7,26.1,0.9,84
6/11/2023,Barishal,12,32.8,25.8,2.2,83
6/12/2023,Barishal,4,33.9,27.6,1.8,82
6/13/2023,Barishal,13,34.6,27.1,1.4,82
6/14/2023,Barishal,8,35.6,28.7,0.1,78
6/15/2023,Barishal,14,33.4,28.1,3.8,83
6/16/2023,Barishal,0,35,29.4,0.2,79
6/17/2023,Barishal,24,34.5,29.1,0.2,78
6/18/2023,Barishal,14,32.2,28.6,11.9,81
6/19/2023,Barishal,11,32.1,27.9,6.9,81
6/20/2023,Barishal,21,33.1,27.5,1.7,81
6/21/2023,Barishal,20,33,27.5,12.9,83
6/22/2023,Barishal,13,31.9,26.6,4.8,84
6/23/2023,Barishal,0,31.4,26.1,13.9,86
6/24/2023,Barishal,26,30.9,26.3,13.5,85
6/25/2023,Barishal,18,30.1,26.1,8.3,84
6/26/2023,Barishal,28,28.1,25.1,36.5,91
6/27/2023,Barishal,2,27.6,24.9,57.7,94
6/28/2023,Barishal,12,29.9,25,12.9,88
6/29/2023,Barishal,2,29.9,25.9,24.7,90
6/30/2023,Barishal,3,31.9,26.9,14.1,87
7/1/2023,Barishal,42,31.2,27.3,16.4,89
7/2/2023,Barishal,89,32.5,27.2,9.8,86
7/3/2023,Barishal,50,33.1,27.6,8.3,85
7/4/2023,Barishal,62,32.8,27.1,9.5,84
7/5/2023,Barishal,46,31,27,7.9,84
7/6/2023,Barishal,70,30.1,26.4,6.2,86
7/7/2023,Barishal,6,30.8,25.4,9.3,87
7/8/2023,Barishal,110,30.8,26.3,5,86
7/9/2023,Barishal,98,31.5,26,6.7,85
7/10/2023,Barishal,56,30.9,27.3,9.4,87
7/11/2023,Barishal,93,31.3,26.2,2.3,84
7/12/2023,Barishal,172,30.9,26.4,1.3,83
7/13/2023,Barishal,111,30.4,26.2,8.9,86
7/14/2023,Barishal,43,31.1,25.5,35,89
7/15/2023,Barishal,123,30.3,24.4,18.4,86
7/16/2023,Barishal,153,30.9,25.6,3.6,85
7/17/2023,Barishal,165,30.8,26.3,9.5,85
7/18/2023,Barishal,170,31.3,27,2.6,84
7/19/2023,Barishal,185,31.7,26.9,1.4,82
7/20/2023,Barishal,240,31.9,27,1.1,82
7/21/2023,Barishal,87,30.7,27.3,6.5,83
7/22/2023,Barishal,278,31.1,27.1,3.4,83
7/23/2023,Barishal,285,32.5,27.1,5.1,81
7/24/2023,Barishal,273,32.9,26.8,0.1,82
7/25/2023,Barishal,293,31.4,27.3,1.9,82
7/26/2023,Barishal,284,30.7,26.9,10.3,84
7/27/2023,Barishal,289,31.7,26.7,2.7,82
7/28/2023,Barishal,180,32,26.5,3.3,82
7/29/2023,Barishal,191,31.5,26,10.6,84
7/30/2023,Barishal,339,32.6,27,1.1,82
7/31/2023,Barishal,294,33.9,26.8,26,87
8/1/2023,Barishal,256,31.6,26.4,43.1,89
8/2/2023,Barishal,314,31.3,26.6,33.2,86
8/3/2023,Barishal,296,31.6,26.1,5.6,85
8/4/2023,Barishal,221,31.4,26.3,5.8,85
8/5/2023,Barishal,273,31,26.5,8.1,84
8/6/2023,Barishal,348,28.9,26.1,44.5,92
8/7/2023,Barishal,275,29.7,26,55,93
8/8/2023,Barishal,316,31.4,26,14.8,91
8/9/2023,Barishal,256,32.1,25.8,4,86
8/10/2023,Barishal,405,32.2,26.3,11.9,87
8/11/2023,Barishal,268,32.8,26.3,12.8,88
8/12/2023,Barishal,386,32.5,25.4,22.3,86
8/13/2023,Barishal,350,30.8,25.4,28.6,90
8/14/2023,Barishal,301,32.2,25.8,5.4,87
8/15/2023,Barishal,273,31.8,26.9,7.3,88
8/16/2023,Barishal,238,32.5,27.2,17.9,88
8/17/2023,Barishal,260,32.1,26.7,2.4,85
8/18/2023,Barishal,182,31.4,26.8,1.9,81
8/19/2023,Barishal,265,31.2,26.7,1.6,82
8/20/2023,Barishal,266,31.9,26.5,2.9,83
8/21/2023,Barishal,228,32.2,26.5,2.9,83
8/22/2023,Barishal,259,30.8,27,4,88
8/23/2023,Barishal,192,29.7,25.8,9.6,89
8/24/2023,Barishal,238,29,25.8,13.4,90
8/25/2023,Barishal,166,28.8,25.4,36.1,92
8/26/2023,Barishal,237,30.9,25.9,27.1,90
8/27/2023,Barishal,259,32.2,25.7,4.6,90
8/28/2023,Barishal,239,32.4,26.3,9.1,89
8/29/2023,Barishal,247,32.7,25.9,0.6,85
8/30/2023,Barishal,286,34.3,26.8,0.3,83
8/31/2023,Barishal,256,32.7,27.1,5.4,86
9/1/2023,Barishal,185,32.7,26.7,2,88
9/2/2023,Barishal,305,31.6,26.9,9.9,89
9/3/2023,Barishal,346,31.4,26.3,10.2,88
9/4/2023,Barishal,357,31.9,26.4,5.5,87
9/5/2023,Barishal,374,31.8,26.1,3.2,87
9/6/2023,Barishal,273,31.5,27.3,6.3,84
9/7/2023,Barishal,404,29.2,25.4,12.3,89
9/8/2023,Barishal,197,28.4,25.4,29.9,92
9/9/2023,Barishal,391,32,26.6,0.8,86
9/10/2023,Barishal,374,33.5,26.3,0.5,83
9/11/2023,Barishal,327,30.8,27,12.9,90
9/12/2023,Barishal,468,31.6,26.3,2.7,85
9/13/2023,Barishal,419,31.2,26.6,5,84
9/14/2023,Barishal,354,29.1,26,11,89
9/15/2023,Barishal,254,31.4,25.9,6.1,86
9/16/2023,Barishal,383,32.3,25.7,4.9,87
9/17/2023,Barishal,458,33,25.8,1.2,87
9/18/2023,Barishal,381,28.3,25.7,25.6,91
9/19/2023,Barishal,341,28.3,25.2,17.2,89
9/20/2023,Barishal,440,29.2,25.4,20.1,89
9/21/2023,Barishal,324,29.8,25.6,14.8,88
9/22/2023,Barishal,277,30.2,25.6,6.6,87
9/23/2023,Barishal,469,30.5,25.9,14.3,88
9/24/2023,Barishal,477,31.3,26.1,7.6,87
9/25/2023,Barishal,423,31.9,24.1,12.7,87
9/26/2023,Barishal,409,32.9,25.6,0.2,84
9/27/2023,Barishal,402,31.4,26.3,0.1,86
9/28/2023,Barishal,299,33.3,27,2.5,85
9/29/2023,Barishal,264,30.5,26.6,18.2,89
9/30/2023,Barishal,337,29.3,26,5.5,86
10/1/2023,Barishal,343,30.3,25.4,9.8,88
10/2/2023,Barishal,376,30.5,25.6,13.1,89
10/3/2023,Barishal,361,29.3,25.3,12.1,90
10/4/2023,Barishal,294,28.7,25,23.7,90
10/5/2023,Barishal,273,30.1,24.8,16.6,90
10/6/2023,Barishal,237,30.9,27,8.2,88
10/7/2023,Barishal,290,31.2,25.3,4.3,89
10/8/2023,Barishal,365,31.2,25.3,1.3,89
10/9/2023,Barishal,331,31.5,25.7,1.7,88
10/10/2023,Barishal,319,32.2,25.3,0.5,84
10/11/2023,Barishal,298,32.2,25.6,2.3,87
10/12/2023,Barishal,317,31.2,25.1,1.7,88
10/13/2023,Barishal,171,31.4,24.5,0.5,79
10/14/2023,Barishal,349,32.1,23.5,0,77
10/15/2023,Barishal,359,31.4,23.4,0.4,79
10/16/2023,Barishal,281,31.1,23.5,0.1,84
10/17/2023,Barishal,341,31.7,23.9,0,74
10/18/2023,Barishal,283,31.1,23.2,0,77
10/19/2023,Barishal,259,30.9,23.6,0,77
10/20/2023,Barishal,165,30.8,23.3,0,75
10/21/2023,Barishal,220,31.1,22.5,0,75
10/22/2023,Barishal,218,31.9,23.5,0,77
10/23/2023,Barishal,235,29.8,24.5,1.4,87
10/24/2023,Barishal,150,25.9,23.9,11.9,88
10/25/2023,Barishal,236,30.3,23.5,1.3,84
10/26/2023,Barishal,193,30.4,23.3,0.3,81
10/27/2023,Barishal,157,30.3,23.4,0,79
10/28/2023,Barishal,231,30.5,22.3,0,72
10/29/2023,Barishal,215,30.2,21.4,0,70
10/30/2023,Barishal,201,30,20.5,0,73
10/31/2023,Barishal,186,31.1,21.3,0,76
11/1/2023,Barishal,242,32.2,23.3,0,76
11/2/2023,Barishal,211,31.5,22.9,0,77
11/3/2023,Barishal,134,30.9,22.7,0.1,76
11/4/2023,Barishal,214,30.7,22.6,1.8,81
11/5/2023,Barishal,236,31,22.7,0,76
11/6/2023,Barishal,201,30.3,22.2,0,69
11/7/2023,Barishal,226,29.2,19.1,0,72
11/8/2023,Barishal,189,28.9,19.6,0,74
11/9/2023,Barishal,188,29.3,19,0,75
11/10/2023,Barishal,135,29.3,19.3,0,73
11/11/2023,Barishal,163,29.4,19.6,0,73
11/12/2023,Barishal,229,29.4,19.5,0,73
11/13/2023,Barishal,208,29.5,19.5,0,74
11/14/2023,Barishal,166,30.2,20.2,0,75
11/15/2023,Barishal,166,30.4,22.1,0,71
11/16/2023,Barishal,172,26.2,22.7,16.5,85
11/17/2023,Barishal,71,24.7,20.4,132.6,91
11/18/2023,Barishal,84,26.4,18.7,0,88
11/19/2023,Barishal,163,27.7,20,0,82
11/20/2023,Barishal,83,28.6,19.3,0,85
11/21/2023,Barishal,120,26,19.8,0.6,80
11/22/2023,Barishal,103,27.3,19,0,79
11/23/2023,Barishal,126,26.3,17.1,0,77
11/24/2023,Barishal,73,26.7,16.5,0,77
11/25/2023,Barishal,72,26.8,17.4,0,81
11/26/2023,Barishal,92,27.3,17.5,0,77
11/27/2023,Barishal,103,28.9,17.5,0,83
11/28/2023,Barishal,95,28.5,20.4,0,79
11/29/2023,Barishal,103,27.7,18.6,0,81
11/30/2023,Barishal,89,27.9,19.8,0,81
12/1/2023,Barishal,44,28.1,18.5,0,79
12/2/2023,Barishal,76,27.9,19.1,0,79
12/3/2023,Barishal,70,27.9,19.4,0,80
12/4/2023,Barishal,72,25.7,20.2,0,81
12/5/2023,Barishal,60,25.2,21.5,0,76
12/6/2023,Barishal,45,26.9,21.2,0,78
12/7/2023,Barishal,66,24.8,20.3,9.9,86
12/8/2023,Barishal,19,25.6,19.3,0.3,87
12/9/2023,Barishal,38,25.7,17.7,0,84
12/10/2023,Barishal,42,24.9,15.6,0,81
12/11/2023,Barishal,31,24.3,14.7,0,79
12/12/2023,Barishal,16,24.4,14.7,0,79
12/13/2023,Barishal,37,24.4,14.9,0,82
12/14/2023,Barishal,28,24,14.5,0,76
12/15/2023,Barishal,13,23.7,14.2,0,77
12/16/2023,Barishal,8,24.1,14.3,0,81
12/17/2023,Barishal,26,24.3,14.2,0,80
12/18/2023,Barishal,21,24.3,13.8,0,80
12/19/2023,Barishal,20,24.2,15.1,0,80
12/20/2023,Barishal,13,24.3,14.4,0,77
12/21/2023,Barishal,9,24.6,13.7,0,77
12/22/2023,Barishal,2,25,15.2,0,79
12/23/2023,Barishal,16,24.8,14.2,0,83
12/24/2023,Barishal,24,25.2,14.7,0,86
12/25/2023,Barishal,3,25.4,16.5,0,84
12/26/2023,Barishal,29,25.5,17.9,0,82
12/27/2023,Barishal,17,25.8,15.4,0,81
12/28/2023,Barishal,10,25.7,16.3,0,79
12/29/2023,Barishal,6,26.2,15.7,0,76
12/30/2023,Barishal,10,26.2,15.5,0,77
12/31/2023,Barishal,5,25.7,16.6,0,79
1/1/2024,Barishal,10,24.8,16.5,0,82
1/2/2024,Barishal,5,23.7,15.7,0,83
1/3/2024,Barishal,5,23.9,14.5,0,83
1/4/2024,Barishal,7,23.9,13.7,0,81
1/5/2024,Barishal,3,24.5,14.9,0,82
1/6/2024,Barishal,4,24.9,14.4,0,80
1/7/2024,Barishal,0,24.9,15.5,0,77
1/8/2024,Barishal,3,24.9,15.4,0,81
1/9/2024,Barishal,1,23.8,15.1,0,82
1/10/2024,Barishal,5,23.7,13.4,0,82
1/11/2024,Barishal,1,23.9,14.9,0,82
1/12/2024,Barishal,0,21.5,13.1,0,80
1/13/2024,Barishal,0,22.2,12.9,0,84
1/14/2024,Barishal,6,21.5,12.5,0,86
1/15/2024,Barishal,2,21,10.8,0,84
1/16/2024,Barishal,5,20.9,11.4,0,84
1/17/2024,Barishal,5,21.2,12.4,0,84
1/18/2024,Barishal,6,19.3,14.1,3.2,87
1/19/2024,Barishal,9,23.5,15.6,0.3,83
1/20/2024,Barishal,0,23.1,14.1,0,83
1/21/2024,Barishal,5,22.5,12.9,0,83
1/22/2024,Barishal,10,21.5,13,0,81
1/23/2024,Barishal,10,21,11,0,82
1/24/2024,Barishal,4,21.7,13.4,5.6,85
1/25/2024,Barishal,1,22.6,14.9,1.2,83
1/26/2024,Barishal,4,23.2,14.3,0,77
1/27/2024,Barishal,0,22.1,11.6,0,73
1/28/2024,Barishal,8,23.1,11.5,0,73
1/29/2024,Barishal,1,23.4,12,0,65
1/30/2024,Barishal,3,24.5,14.2,0,71
1/31/2024,Barishal,2,25.5,15,0,77
2/1/2024,Barishal,3,26.2,16.1,14,87
2/2/2024,Barishal,0,25.2,16.4,25.3,87
2/3/2024,Barishal,1,25.8,16.5,0,79
2/4/2024,Barishal,5,26.2,14.5,0,79
2/5/2024,Barishal,2,26.9,15.3,0,78
2/6/2024,Barishal,2,26.8,16.5,0.4,87
2/7/2024,Barishal,2,25.7,17.3,0,81
2/8/2024,Barishal,2,24.1,14.9,0,71
2/9/2024,Barishal,0,23.5,14.1,0,68
2/10/2024,Barishal,0,25.2,13.7,0,71
2/11/2024,Barishal,3,26.4,14,0,73
2/12/2024,Barishal,1,27.2,14.8,0,71
2/13/2024,Barishal,2,28.3,16.1,0,64
2/14/2024,Barishal,4,28.1,16.8,0,69
2/15/2024,Barishal,0,28.7,17.9,0.3,73
2/16/2024,Barishal,0,28.8,18.2,0,75
2/17/2024,Barishal,3,27.5,14.8,0,69
2/18/2024,Barishal,0,27.9,16,0,70
2/19/2024,Barishal,1,28.6,15.6,0,72
2/20/2024,Barishal,2,29.5,17.9,0.4,84
2/21/2024,Barishal,0,31.5,20.9,0.6,83
2/22/2024,Barishal,0,31,20.6,6,86
2/23/2024,Barishal,2,26.4,19.8,0.5,81
2/24/2024,Barishal,0,28.7,19.5,0,76
2/25/2024,Barishal,6,25.2,19.9,0,67
2/26/2024,Barishal,2,28.3,17.2,0,63
2/27/2024,Barishal,0,28.2,17.4,0,57
2/28/2024,Barishal,3,28.4,18,0,62
2/29/2024,Barishal,2,30.4,18.1,0,69
3/1/2024,Barishal,2,30,17.5,0,62
3/2/2024,Barishal,2,29.8,17.2,0,61
3/3/2024,Barishal,2,30.6,19.2,0,64
3/4/2024,Barishal,1,30.7,19.9,0,66
3/5/2024,Barishal,0,31.3,20.4,0,68
3/6/2024,Barishal,2,29.4,19.2,0,62
3/7/2024,Barishal,0,29.7,17.3,0,63
3/8/2024,Barishal,0,30.5,18.7,0,55
3/9/2024,Barishal,1,29.9,17.7,0,56
3/10/2024,Barishal,0,29.6,18.1,0,58
3/11/2024,Barishal,2,30.4,16,0,59
3/12/2024,Barishal,0,32.5,16.8,0,68
3/13/2024,Barishal,0,32.7,21.6,0.2,74
3/14/2024,Barishal,1,31.2,23.1,3.9,84
3/15/2024,Barishal,0,32.9,21.6,6.2,80
3/16/2024,Barishal,2,32.7,22.4,0.9,79
3/17/2024,Barishal,1,32.5,21.3,0,69
3/18/2024,Barishal,1,33,21.4,0,69
3/19/2024,Barishal,1,30.9,22.2,14.3,81
3/20/2024,Barishal,2,29.1,21,2.3,80
3/21/2024,Barishal,2,27.2,18.5,4.1,83
3/22/2024,Barishal,0,26.9,18.4,0.7,83
3/23/2024,Barishal,0,30.2,19.5,0.1,82
3/24/2024,Barishal,3,31.1,23,13.2,85
3/25/2024,Barishal,0,32.1,23.4,0.3,82
3/26/2024,Barishal,0,31.6,22.6,0,79
3/27/2024,Barishal,3,33.4,22.5,0,79
3/28/2024,Barishal,0,32.2,23.9,18,86
3/29/2024,Barishal,0,31.9,23.9,2.1,85
3/30/2024,Barishal,0,35.3,25.7,0.1,80
3/31/2024,Barishal,0,33.4,25.4,18.9,87
4/1/2024,Barishal,5,36.2,25.1,0,77
4/2/2024,Barishal,0,35.5,25.3,0.2,81
4/3/2024,Barishal,0,35.4,26.4,0,78
4/4/2024,Barishal,2,35.9,25.8,0,78
4/5/2024,Barishal,0,36.5,25.8,0,78
4/6/2024,Barishal,3,36.7,26.8,0,77
4/7/2024,Barishal,1,35.5,26.3,14.6,79
4/8/2024,Barishal,0,35.1,25.2,0.9,66
4/9/2024,Barishal,1,35.3,22.9,0,64
4/10/2024,Barishal,0,36.2,24.3,0,60
4/11/2024,Barishal,3,34.9,23.6,0,67
4/12/2024,Barishal,0,36.2,25.2,0,60
4/13/2024,Barishal,1,35.6,25.3,0,60
4/14/2024,Barishal,0,36,24.1,0,62
4/15/2024,Barishal,0,36.8,24.8,0,62
4/16/2024,Barishal,10,35.9,25.4,4.2,71
4/17/2024,Barishal,0,37.4,26.9,4.1,80
4/18/2024,Barishal,1,36.3,27.3,3.1,83
4/19/2024,Barishal,0,38.1,27,0,73
4/20/2024,Barishal,0,38.7,27.1,0,73
4/21/2024,Barishal,5,37,27.5,11,78
4/22/2024,Barishal,2,37.2,28.1,0.2,74
4/23/2024,Barishal,1,37.5,27,0.1,70
4/24/2024,Barishal,0,37.9,26.8,0.2,67
4/25/2024,Barishal,3,37.8,27.4,13.3,74
4/26/2024,Barishal,0,38.1,26.9,0.3,78
4/27/2024,Barishal,2,36.5,27.4,0.1,80
4/28/2024,Barishal,2,36.5,27.5,2.7,83
4/29/2024,Barishal,9,37.3,28.4,0,77
4/30/2024,Barishal,11,37.8,27.6,3.9,79
5/1/2024,Barishal,0,37.7,28.4,0,72
5/2/2024,Barishal,1,36.7,24.6,15.7,81
5/3/2024,Barishal,2,35.9,26.5,5.4,83
5/4/2024,Barishal,2,35.5,27.1,0.1,77
5/5/2024,Barishal,2,34,27.9,0.8,76
5/6/2024,Barishal,10,33.5,22.6,41.5,84
5/7/2024,Barishal,6,31,24.5,1.7,83
5/8/2024,Barishal,7,29.6,24.2,5.7,85
5/9/2024,Barishal,13,31.7,25.3,3.7,80
5/10/2024,Barishal,2,31.2,24.6,0.7,81
5/11/2024,Barishal,6,31.1,24.9,1.8,84
5/12/2024,Barishal,4,31.7,24.4,0.5,84
5/13/2024,Barishal,10,32.4,24.7,0.9,84
5/14/2024,Barishal,5,33.8,25.9,0,77
5/15/2024,Barishal,5,34.8,26,0,74
5/16/2024,Barishal,3,35.3,26.1,0,75
5/17/2024,Barishal,0,36.3,26.6,0,75
5/18/2024,Barishal,6,36,28,0,77
5/19/2024,Barishal,8,32.8,27.7,0.8,85
5/20/2024,Barishal,5,32.1,25.7,19.4,89
5/21/2024,Barishal,9,33.1,25.8,2.3,85
5/22/2024,Barishal,0,33.7,26.6,0,82
5/23/2024,Barishal,11,34.7,26.4,0,77
5/24/2024,Barishal,3,35.6,27.6,0.1,75
5/25/2024,Barishal,0,35.2,28.5,0.6,75
5/26/2024,Barishal,5,30.4,26.9,28.2,85
5/27/2024,Barishal,0,27.8,27,215.8,90
5/28/2024,Barishal,0,32.7,25,15.1,86
5/29/2024,Barishal,4,33.9,29.1,0.3,82
5/30/2024,Barishal,4,34.3,29.1,0.6,81
5/31/2024,Barishal,2,33.9,28.4,0,80
6/1/2024,Barishal,2,34,27.6,1.4,82
6/2/2024,Barishal,4,32.8,28.2,7.9,85
6/3/2024,Barishal,1,32.8,27.9,6.4,85
6/4/2024,Barishal,2,33.4,27.2,5.3,83
6/5/2024,Barishal,5,33.9,27.4,0.2,83
6/6/2024,Barishal,2,34.3,28.2,1.2,83
6/7/2024,Barishal,2,34.9,26.4,4.4,81
6/8/2024,Barishal,1,35,27.8,0.2,80
6/9/2024,Barishal,6,34.8,28.1,0.1,79
6/10/2024,Barishal,11,35.1,28.6,0,80
6/11/2024,Barishal,4,35.2,28.2,0,78
6/12/2024,Barishal,2,34.2,27.7,0.6,82
6/13/2024,Barishal,6,33.2,27.5,2.1,81
6/14/2024,Barishal,1,33.3,27.8,0.5,81
6/15/2024,Barishal,1,34.3,28.7,0.2,78
6/16/2024,Barishal,0,33.8,28.8,1.7,80
6/17/2024,Barishal,0,34.2,28.7,14.1,82
6/18/2024,Barishal,0,32.3,27.8,44.1,86
6/19/2024,Barishal,6,32.1,26.5,12,89
6/20/2024,Barishal,5,31.4,26.1,18,89
6/21/2024,Barishal,0,32,26.9,1.6,84
6/22/2024,Barishal,8,31.4,27,3.1,84
6/23/2024,Barishal,8,31.8,27,3.7,85
6/24/2024,Barishal,2,32.2,26.8,1.1,84
6/25/2024,Barishal,9,31.8,27.2,11.6,85
6/26/2024,Barishal,3,30.5,27,5.8,86
6/27/2024,Barishal,1,31.4,27.4,14.5,84
6/28/2024,Barishal,0,30.9,26.4,4.4,84
6/29/2024,Barishal,1,31.1,26.2,13.4,86
6/30/2024,Barishal,3,30.2,25.9,35,90
7/1/2024,Barishal,3,30,26.1,16.4,90
7/2/2024,Barishal,7,30.4,26.1,35.1,90
7/3/2024,Barishal,7,28.8,25.8,23.6,91
7/4/2024,Barishal,4,31.8,25.8,4.8,86
7/5/2024,Barishal,0,29.6,25.4,18,90
7/6/2024,Barishal,4,31.3,26.4,6.3,86
7/7/2024,Barishal,12,31.2,26.3,8.4,85
7/8/2024,Barishal,6,30.2,26.4,0.6,84
7/9/2024,Barishal,8,31.4,26.1,4.4,85
7/10/2024,Barishal,2,31.1,27.1,3.1,83
7/11/2024,Barishal,10,31.1,26.1,5.6,86
7/12/2024,Barishal,0,31.2,25.5,23.4,88
7/13/2024,Barishal,7,31.7,25.9,1.5,85
7/14/2024,Barishal,11,31.8,26.8,0.8,83
7/15/2024,Barishal,6,31.4,27.3,1.4,82
7/16/2024,Barishal,11,31.3,27.2,4.4,84
7/17/2024,Barishal,3,32.5,27.1,1.1,83
7/18/2024,Barishal,12,33.2,27.5,0.4,81
7/19/2024,Barishal,12,31,27.7,3.6,82
7/20/2024,Barishal,12,31.2,27.1,3.7,82
7/21/2024,Barishal,12,31.2,26.7,3.4,84
7/22/2024,Barishal,12,27.9,26.4,24.7,91
7/23/2024,Barishal,12,30.7,25.9,10.6,86
7/24/2024,Barishal,34,31.1,26.2,12.6,87
7/25/2024,Barishal,23,31.2,26.6,15.2,86
7/26/2024,Barishal,0,31.2,26.7,4.1,85
7/27/2024,Barishal,18,31.4,27.1,2.9,85
7/28/2024,Barishal,28,31.2,26.7,16.5,86
7/29/2024,Barishal,34,31.8,26.8,8.2,84
7/30/2024,Barishal,29,31.5,26.3,4.5,85
7/31/2024,Barishal,19,28.7,26,20.8,91
8/1/2024,Barishal,27,26.9,25.4,136.8,95
8/2/2024,Barishal,27,29,25.2,33.7,92
8/3/2024,Barishal,13,30.8,24.8,12.6,89
8/4/2024,Barishal,0,29.5,25.2,20.7,90
8/5/2024,Barishal,0,30.7,25.6,7.7,87
8/6/2024,Barishal,18,30,25.7,6.3,87
8/7/2024,Barishal,27,30.3,25.9,13.6,87
8/8/2024,Barishal,14,28.3,25.5,16.6,91
8/9/2024,Barishal,0,29.8,24.9,24.3,90
8/10/2024,Barishal,0,29.4,24.6,32.1,90
8/11/2024,Barishal,0,31.8,25.3,17,86
8/12/2024,Barishal,71,30.5,26.3,2.8,87
8/13/2024,Barishal,22,31.1,26.1,10.2,87
8/14/2024,Barishal,31,31.8,26.2,2.1,86
8/15/2024,Barishal,42,31.3,26.2,8.4,86
8/16/2024,Barishal,0,28.4,25.4,27.7,93
8/17/2024,Barishal,0,30.6,25.2,21.1,88
8/18/2024,Barishal,68,31.1,25.3,6.3,86
8/19/2024,Barishal,35,27.9,25.6,96.7,93
8/20/2024,Barishal,19,29.7,25.3,39.1,92
8/21/2024,Barishal,28,29,25.3,41.1,91
8/22/2024,Barishal,24,29.6,25,30.3,91
8/23/2024,Barishal,0,27.6,25.2,35.2,93
8/24/2024,Barishal,30,28.7,25.4,20.8,90
8/25/2024,Barishal,37,26.7,24.7,87.3,94
8/26/2024,Barishal,2,27.9,25,47.7,93
8/27/2024,Barishal,32,29.8,25,16.2,89
8/28/2024,Barishal,17,30,25,8.9,89
8/29/2024,Barishal,25,31.9,25.9,6.3,84
8/30/2024,Barishal,0,32.3,25.8,0.7,82
8/31/2024,Barishal,0,31.2,26.6,2.2,83
9/1/2024,Barishal,94,31.3,26.5,10.3,86
9/2/2024,Barishal,14,31.6,26,9.1,88
9/3/2024,Barishal,39,31.2,26,5.6,87
9/4/2024,Barishal,44,31.5,25.8,3.5,85
9/5/2024,Barishal,36,31.7,25.7,10.5,87
9/6/2024,Barishal,0,31.4,26.6,7.1,88
9/7/2024,Barishal,0,32.4,27.1,1.9,84
9/8/2024,Barishal,54,32,27,5.1,82
9/9/2024,Barishal,24,31.5,26.8,2.7,82
9/10/2024,Barishal,37,31.6,27.1,2.2,82
9/11/2024,Barishal,45,31.5,25.9,20.3,88
9/12/2024,Barishal,36,31.8,26.1,26.3,90
9/13/2024,Barishal,0,31.3,25.4,48.6,88
9/14/2024,Barishal,55,26.9,25.1,61.9,93
9/15/2024,Barishal,46,27.3,25.3,48.5,92
9/16/2024,Barishal,0,31.2,24.7,8.7,86
9/17/2024,Barishal,80,32.3,26.1,0,83
9/18/2024,Barishal,46,33.1,25.2,0.2,84
9/19/2024,Barishal,49,32,27,10.3,90
9/20/2024,Barishal,5,34.4,27,0.6,83
9/21/2024,Barishal,71,33.8,26.1,6.6,85
9/22/2024,Barishal,65,33.6,27,0,82
9/23/2024,Barishal,55,29.7,26.8,10.3,91
9/24/2024,Barishal,55,30.3,26.5,10.7,86
9/25/2024,Barishal,55,26.9,25.1,47.7,93
9/26/2024,Barishal,71,29.6,25.1,11.8,89
9/27/2024,Barishal,6,30.9,25.5,8.4,87
9/28/2024,Barishal,101,31,25.7,0.7,86
9/29/2024,Barishal,74,31.8,25.9,6,88
9/30/2024,Barishal,70,31.9,26.5,2.3,88
10/1/2024,Barishal,99,32.4,26,21.2,88
10/2/2024,Barishal,76,31.1,25.4,34.4,90
10/3/2024,Barishal,93,29,24.7,34.2,93
10/4/2024,Barishal,5,29.1,25.3,29.7,91
10/5/2024,Barishal,102,30.4,24.2,35.8,91
10/6/2024,Barishal,87,30.4,25.4,12.2,90
10/7/2024,Barishal,102,30.2,24.7,15.9,90
10/8/2024,Barishal,93,30.6,25.2,12.3,91
10/9/2024,Barishal,86,30.5,25.2,5.4,90
10/10/2024,Barishal,62,30.1,25.6,7.3,90
10/11/2024,Barishal,27,32,25.2,0.1,83
10/12/2024,Barishal,108,31.5,25.3,0.4,85
10/13/2024,Barishal,32,31.9,25.2,0,81
10/14/2024,Barishal,96,31.5,25,0,79
10/15/2024,Barishal,101,31.8,24.6,0,78
10/16/2024,Barishal,95,31.3,25.3,4.5,84
10/17/2024,Barishal,121,31.3,25.3,7.5,87
10/18/2024,Barishal,18,30.7,24.8,5.9,89
10/19/2024,Barishal,146,30,24.4,6.1,90
10/20/2024,Barishal,83,30.2,24.1,0,84
10/21/2024,Barishal,77,30.4,23.2,0,81
10/22/2024,Barishal,88,32,23.7,0,80
10/23/2024,Barishal,104,28.9,25.2,7.1,87
10/24/2024,Barishal,88,28.7,24.4,5.9,88
10/25/2024,Barishal,25,30.2,24.4,2.6,83
10/26/2024,Barishal,94,30.8,24.9,0.5,83
10/27/2024,Barishal,111,31.1,23.6,0,84
10/28/2024,Barishal,82,31.4,24,0,84
10/29/2024,Barishal,118,31.1,23.8,0,83
10/30/2024,Barishal,94,31,24,0.2,86
10/31/2024,Barishal,105,30.6,24.9,0.3,87
11/1/2024,Barishal,12,30.8,24.2,0.4,87
11/2/2024,Barishal,125,31.1,22.8,0,79
11/3/2024,Barishal,118,30.9,22,0,78
11/4/2024,Barishal,89,30.8,22.7,0,78
11/5/2024,Barishal,122,30.1,23.7,1.6,81
11/6/2024,Barishal,107,29.2,23.7,1.1,80
11/7/2024,Barishal,138,29.9,21.4,0,80
11/8/2024,Barishal,6,30.6,22.3,0,75
